x,y,psi,vorticity,u,v
0.679688,0.773438,-0.0754324,-3.06694,-0.168698,-0.306794
0.679688,0.78125,-0.0729725,-2.96346,-0.170513,-0.322805
0.679688,0.789062,-0.0703886,-2.83949,-0.171846,-0.338487
0.679688,0.796875,-0.0676836,-2.69325,-0.17263,-0.353703
0.679688,0.804688,-0.064862,-2.52302,-0.172794,-0.368298
0.679688,0.8125,-0.061929,-2.32721,-0.172271,-0.3821
0.679688,0.820312,-0.0588917,-2.10444,-0.170994,-0.394918
0.679688,0.828125,-0.0557584,-1.85364,-0.168901,-0.406546
0.679688,0.835938,-0.0525394,-1.5741,-0.165936,-0.41676
0.679688,0.84375,-0.0492465,-1.26564,-0.162055,-0.425325
0.679688,0.851562,-0.0458937,-0.928672,-0.157227,-0.431996
0.679688,0.859375,-0.0424966,-0.564275,-0.151435,-0.436523
0.679688,0.867188,-0.039073,-0.174302,-0.144684,-0.438659
0.679688,0.875,-0.0356425,0.238597,-0.136999,-0.438163
0.679688,0.882812,-0.0322267,0.670957,-0.128432,-0.434808
0.679688,0.890625,-0.0288487,1.11854,-0.119059,-0.428392
0.679688,0.898438,-0.0255331,1.5764,-0.108984,-0.41874
0.679688,0.90625,-0.0223058,2.03906,-0.0983407,-0.405716
0.679688,0.914062,-0.0191938,2.50063,-0.0872858,-0.389228
0.679688,0.921875,-0.0162242,2.95511,-0.076002,-0.36923
0.679688,0.929688,-0.0134245,3.39659,-0.0646926,-0.345729
0.679688,0.9375,-0.0108221,3.81957,-0.0535779,-0.318785
0.679688,0.945312,-0.00844353,4.21927,-0.0428906,-0.288507
0.679688,0.953125,-0.00631422,4.59186,-0.0328707,-0.255052
0.679688,0.960938,-0.00445835,4.93475,-0.0237604,-0.218615
0.679688,0.96875,-0.00289837,5.24682,-0.0158,-0.179422
0.679688,0.976562,-0.00165488,5.52857,-0.00922358,-0.137719
0.679688,0.984375,-0.000746508,5.78227,-0.00425633,-0.093756
0.679688,0.992188,-0.000189937,6.01204,-0.00111341,-0.0477765
0.679688,1,0,6.22383,0,0
0.6875,0,0,2.81334,0,0
0.6875,0.0078125,-8.58569e-05,2.67204,-0.000181954,0.0214235
0.6875,0.015625,-0.000334743,2.52983,-0.000709887,0.041725
0.6875,0.0234375,-0.00073781,2.38759,-0.00156106,0.0608879
0.6875,0.03125,-0.00128612,2.24614,-0.00270895,0.0789047
0.6875,0.0390625,-0.0019707,2.10621,-0.00412424,0.0957762
0.6875,0.046875,-0.00278262,1.96843,-0.00577582,0.111511
0.6875,0.0546875,-0.00371306,1.83335,-0.00763159,0.126127
0.6875,0.0625,-0.00475335,1.70144,-0.00965928,0.139645
0.6875,0.0703125,-0.00589501,1.57305,-0.0118271,0.152095
0.6875,0.078125,-0.00712984,1.44849,-0.0141044,0.163512
0.6875,0.0859375,-0.00844989,1.32794,-0.0164618,0.173932
0.6875,0.09375,-0.00984753,1.21155,-0.018872,0.183398
0.6875,0.101562,-0.0113155,1.09939,-0.0213096,0.191953
0.6875,0.109375,-0.0128468,0.991482,-0.0237514,0.199643
0.6875,0.117188,-0.0144349,0.887787,-0.0261767,0.206513
0.6875,0.125,-0.0160736,0.788236,-0.0285671,0.212612
0.6875,0.132812,-0.017757,0.69272,-0.0309063,0.217984
0.6875,0.140625,-0.0194796,0.601103,-0.0331804,0.222677
0.6875,0.148438,-0.0212363,0.513225,-0.0353778,0.226736
0.6875,0.15625,-0.0230223,0.42891,-0.0374887,0.230202
0.6875,0.164062,-0.0248332,0.347966,-0.0395053,0.233119
0.6875,0.171875,-0.0266648,0.270194,-0.0414215,0.235526
0.6875,0.179688,-0.0285133,0.195387,-0.0432328,0.237461
0.6875,0.1875,-0.0303751,0.123337,-0.0449362,0.238959
0.6875,0.195312,-0.032247,0.0538329,-0.0465299,0.240053
0.6875,0.203125,-0.034126,-0.0133311,-0.0480134,0.240775
0.6875,0.210938,-0.0360091,-0.0783593,-0.0493871,0.241153
0.6875,0.21875,-0.037894,-0.14145,-0.0506524,0.241212
0.6875,0.226562,-0.0397781,-0.202795,-0.0518114,0.240978
0.6875,0.234375,-0.0416593,-0.262579,-0.052867,0.240472
0.6875,0.242188,-0.0435355,-0.320977,-0.0538225,0.239714
0.6875,0.25,-0.0454048,-0.378157,-0.054682,0.238721
0.6875,0.257812,-0.0472655,-0.434276,-0.0554498,0.237509
0.6875,0.265625,-0.0491159,-0.489484,-0.0561305,0.236092
0.6875,0.273438,-0.0509544,-0.543918,-0.0567293,0.234482
0.6875,0.28125,-0.0527797,-0.597709,-0.0572514,0.23269
0.6875,0.289062,-0.0545902,-0.650976,-0.0577024,0.230724
0.6875,0.296875,-0.0563847,-0.703831,-0.0580879,0.228593
0.6875,0.304688,-0.058162,-0.756374,-0.0584137,0.226301
0.6875,0.3125,-0.0599207,-0.808699,-0.0586857,0.223855
0.6875,0.320312,-0.0616597,-0.860889,-0.05891,0.221257
0.6875,0.328125,-0.0633778,-0.913023,-0.0590927,0.218511
0.6875,0.335938,-0.0650739,-0.965167,-0.0592398,0.215619
0.6875,0.34375,-0.0667469,-1.01738,-0.0593576,0.21258
0.6875,0.351562,-0.0683955,-1.06973,-0.0594523,0.209396
0.6875,0.359375,-0.0700187,-1.12225,-0.0595301,0.206066
0.6875,0.367188,-0.0716153,-1.17498,-0.0595972,0.202588
0.6875,0.375,-0.0731841,-1.22797,-0.0596598,0.19896
0.6875,0.382812,-0.074724,-1.28123,-0.0597242,0.195179
0.6875,0.390625,-0.0762338,-1.33481,-0.0597966,0.191244
0.6875,0.398438,-0.0777122,-1.38871,-0.0598831,0.187149
0.6875,0.40625,-0.079158,-1.44294,-0.05999,0.182891
0.6875,0.414062,-0.0805699,-1.49753,-0.0601234,0.178467
0.6875,0.421875,-0.0819465,-1.55248,-0.0602894,0.17387
0.6875,0.429688,-0.0832866,-1.60779,-0.0604941,0.169096
0.6875,0.4375,-0.0845887,-1.66345,-0.0607435,0.16414
0.6875,0.445312,-0.0858513,-1.71946,-0.0610436,0.158997
0.6875,0.453125,-0.087073,-1.77582,-0.0614005,0.15366
0.6875,0.460938,-0.0882522,-1.8325,-0.0618198,0.148123
0.6875,0.46875,-0.0893874,-1.8895,-0.0623076,0.142381
0.6875,0.476562,-0.0904769,-1.94679,-0.0628695,0.136426
0.6875,0.484375,-0.0915191,-2.00436,-0.0635111,0.130254
0.6875,0.492188,-0.0925121,-2.06217,-0.0642381,0.123856
0.6875,0.5,-0.0934543,-2.12019,-0.0650558,0.117226
0.6875,0.507812,-0.0943438,-2.17839,-0.0659696,0.110357
0.6875,0.515625,-0.0951786,-2.23673,-0.0669845,0.103242
0.6875,0.523438,-0.0959569,-2.29517,-0.0681058,0.0958746
0.6875,0.53125,-0.0966767,-2.35365,-0.069338,0.0882468
0.6875,0.539062,-0.0973358,-2.41214,-0.0706859,0.0803516
0.6875,0.546875,-0.0979322,-2.47056,-0.0721537,0.0721817
0.6875,0.554688,-0.0984636,-2.52886,-0.0737455,0.0637297
0.6875,0.5625,-0.098928,-2.58695,-0.0754651,0.0549882
0.6875,0.570312,-0.0993228,-2.64475,-0.0773159,0.0459498
0.6875,0.578125,-0.0996459,-2.70219,-0.0793009,0.0366072
0.6875,0.585938,-0.0998948,-2.75914,-0.0814225,0.0269531
0.6875,0.59375,-0.100067,-2.8155,-0.0836827,0.0169801
0.6875,0.601562,-0.10016,-2.87113,-0.086083,0.00668141
0.6875,0.609375,-0.100171,-2.9259,-0.088624,-0.00395001
0.6875,0.617188,-0.100098,-2.97962,-0.0913057,-0.0149207
0.6875,0.625,-0.0999383,-3.03213,-0.094127,-0.0262368
0.6875,0.632812,-0.0996885,-3.08318,-0.097086,-0.0379041
0.6875,0.640625,-0.0993461,-3.13256,-0.10018,-0.0499276
0.6875,0.648438,-0.0989083,-3.17997,-0.103403,-0.0623116
0.6875,0.65625,-0.0983725,-3.2251,-0.106751,-0.0750595
0.6875,0.664062,-0.0977355,-3.26759,-0.110216,-0.0881733
0.6875,0.671875,-0.0969947,-3.30703,-0.113788,-0.101654
0.6875,0.679688,-0.0961472,-3.34293,-0.117455,-0.115499
0.6875,0.6875,-0.0951901,-3.37477,-0.121204,-0.129705
0.6875,0.695312,-0.0941206,-3.40193,-0.125018,-0.144267
0.6875,0.703125,-0.0929359,-3.42372,-0.128877,-0.159174
0.6875,0.710938,-0.0916335,-3.43933,-0.132758,-0.174412
0.6875,0.71875,-0.0902107,-3.44789,-0.136636,-0.189963
0.6875,0.726562,-0.0886653,-3.44837,-0.140478,-0.205801
0.6875,0.734375,-0.0869951,-3.43965,-0.144251,-0.221897
0.6875,0.742188,-0.0851982,-3.42048,-0.147916,-0.238211
0.6875,0.75,-0.083273,-3.38946,-0.151427,-0.254694
0.6875,0.757812,-0.0812186,-3.34506,-0.154736,-0.271287
0.6875,0.765625,-0.0790342,-3.28563,-0.157788,-0.28792
0.6875,0.773438,-0.0767198,-3.20939,-0.160525,-0.304508
0.6875,0.78125,-0.0742762,-3.11446,-0.162882,-0.320952
0.6875,0.789062,-0.0717049,-2.9989,-0.164793,-0.337134
0.6875,0.796875,-0.0690085,-2.86071,-0.166184,-0.352921
0.6875,0.804688,-0.0661906,-2.69794,-0.166983,-0.368158
0.6875,0.8125,-0.063256,-2.50871,-0.167115,-0.382674
0.6875,0.820312,-0.0602113,-2.29134,-0.166507,-0.396274
0.6875,0.828125,-0.0570642,-2.04438,-0.165089,-0.408746
0.6875,0.835938,-0.0538246,-1.76679,-0.162797,-0.419859
0.6875,0.84375,-0.050504,-1.45801,-0.159576,-0.429366
0.6875,0.851562,-0.0471158,-1.11809,-0.155384,-0.437008
0.6875,0.859375,-0.0436757,-0.747794,-0.150195,-0.442517
0.6875,0.867188,-0.0402014,-0.348703,-0.144,-0.445625
0.6875,0.875,-0.0367128,0.0767266,-0.136817,-0.446067
0.6875,0.882812,-0.0332316,0.525129,-0.128687,-0.443591
0.6875,0.890625,-0.0297817,0.992246,-0.119679,-0.437965
0.6875,0.898438,-0.0263884,1.473,-0.109892,-0.428987
0.6875,0.90625,-0.0230788,1.96162,-0.0994548,-0.416493
0.6875,0.914062,-0.0198807,2.45184,-0.0885261,-0.400363
0.6875,0.921875,-0.0168231,2.93714,-0.0772909,-0.380528
0.6875,0.929688,-0.013935,3.41103,-0.0659587,-0.356974
0.6875,0.9375,-0.0112454,3.86738,-0.0547588,-0.329746
0.6875,0.945312,-0.00878272,4.30075,-0.0439358,-0.298941
0.6875,0.953125,-0.00657444,4.70671,-0.0337435,-0.26471
0.6875,0.960938,-0.00464662,5.08216,-0.0244401,-0.227249
0.6875,0.96875,-0.00302368,5.42555,-0.0162825,-0.186786
0.6875,0.976562,-0.00172809,5.73718,-0.00952221,-0.143575
0.6875,0.984375,-0.000780323,6.01925,-0.00440189,-0.0978752
0.6875,0.992188,-0.000198792,6.27605,-0.00115385,-0.0499407
0.6875,1,0,6.51398,0,0
0.695312,0,0,2.86089,0,0
0.695312,0.0078125,-8.73082e-05,2.7174,-0.000190342,0.0217857
0.695312,0.015625,-0.000340402,2.57269,-0.000741841,0.0424282
0.695312,0.0234375,-0.000750249,2.42774,-0.00162956,0.0619065
0.695312,0.03125,-0.00130769,2.28343,-0.00282433,0.0802094
0.695312,0.0390625,-0.00200352,2.14056,-0.00429396,0.0973354
0.695312,0.046875,-0.00282856,1.99983,-0.00600427,0.113292
0.695312,0.0546875,-0.00377371,1.86184,-0.00792016,0.128095
0.695312,0.0625,-0.00483005,1.72708,-0.0100064,0.141768
0.695312,0.0703125,-0.00598884,1.59595,-0.0122286,0.154341
0.695312,0.078125,-0.00724162,1.46876,-0.0145535,0.165848
0.695312,0.0859375,-0.00858022,1.34571,-0.0169495,0.176331
0.695312,0.09375,-0.00999679,1.22697,-0.0193875,0.185831
0.695312,0.101562,-0.0114838,1.11259,-0.0218405,0.194396
0.695312,0.109375,-0.0130342,1.00261,-0.0242842,0.202073
0.695312,0.117188,-0.0146412,0.896972,-0.0266969,0.20891
0.695312,0.125,-0.0162984,0.795608,-0.0290593,0.214958
0.695312,0.132812,-0.0179999,0.698402,-0.0313551,0.220265
0.695312,0.140625,-0.0197401,0.605208,-0.0335702,0.22488
0.695312,0.148438,-0.0215137,0.515859,-0.0356929,0.228849
0.695312,0.15625,-0.0233159,0.430169,-0.0377137,0.232218
0.695312,0.164062,-0.0251421,0.34794,-0.0396252,0.235031
0.695312,0.171875,-0.0269882,0.268962,-0.0414217,0.237328
0.695312,0.179688,-0.0288504,0.193025,-0.0430995,0.23915
0.695312,0.1875,-0.0307249,0.11991,-0.0446562,0.240533
0.695312,0.195312,-0.0326087,0.0494047,-0.0460906,0.241511
0.695312,0.203125,-0.0344985,-0.0187051,-0.0474031,0.242117
0.695312,0.210938,-0.0363918,-0.0846272,-0.0485948,0.242381
0.695312,0.21875,-0.0382857,-0.148564,-0.0496679,0.242328
0.695312,0.226562,-0.0401781,-0.21071,-0.0506253,0.241985
0.695312,0.234375,-0.0420668,-0.271254,-0.0514706,0.241373
0.695312,0.242188,-0.0439496,-0.330374,-0.0522079,0.240513
0.695312,0.25,-0.0458248,-0.388238,-0.0528419,0.239423
0.695312,0.257812,-0.0476906,-0.445007,-0.0533777,0.238119
0.695312,0.265625,-0.0495454,-0.500832,-0.0538206,0.236614
0.695312,0.273438,-0.0513877,-0.555851,-0.0541764,0.234923
0.695312,0.28125,-0.053216,-0.610197,-0.0544508,0.233054
0.695312,0.289062,-0.0550292,-0.663989,-0.05465,0.231018
0.695312,0.296875,-0.0568257,-0.717341,-0.0547802,0.228822
0.695312,0.304688,-0.0586045,-0.770354,-0.0548476,0.226473
0.695312,0.3125,-0.0603643,-0.823123,-0.0548587,0.223974
0.695312,0.320312,-0.0621041,-0.875734,-0.05482,0.221331
0.695312,0.328125,-0.0638226,-0.928263,-0.0547379,0.218546
0.695312,0.335938,-0.0655189,-0.980781,-0.054619,0.21562
0.695312,0.34375,-0.0671917,-1.03335,-0.0544699,0.212555
0.695312,0.351562,-0.06884,-1.08603,-0.054297,0.209351
0.695312,0.359375,-0.0704628,-1.13886,-0.054107,0.206006
0.695312,0.367188,-0.0720589,-1.19189,-0.0539063,0.202521
0.695312,0.375,-0.0736272,-1.24515,-0.0537017,0.198892
0.695312,0.382812,-0.0751666,-1.29869,-0.0534994,0.195117
0.695312,0.390625,-0.0766759,-1.35252,-0.0533062,0.191193
0.695312,0.398438,-0.078154,-1.40666,-0.0531283,0.187116
0.695312,0.40625,-0.0795996,-1.46114,-0.0529724,0.182883
0.695312,0.414062,-0.0810115,-1.51596,-0.0528447,0.178488
0.695312,0.421875,-0.0823885,-1.57114,-0.0527518,0.173928
0.695312,0.429688,-0.0837291,-1.62667,-0.0526999,0.169198
0.695312,0.4375,-0.0850322,-1.68257,-0.0526954,0.164291
0.695312,0.445312,-0.0862962,-1.73882,-0.0527446,0.159203
0.695312,0.453125,-0.0875197,-1.79542,-0.0528536,0.153927
0.695312,0.460938,-0.0887013,-1.85237,-0.0530287,0.148457
0.695312,0.46875,-0.0898394,-1.90964,-0.0532759,0.142788
0.695312,0.476562,-0.0909324,-1.96723,-0.0536013,0.136913
0.695312,0.484375,-0.0919786,-2.02511,-0.054011,0.130825
0.695312,0.492188,-0.0929765,-2.08327,-0.0545107,0.124518
0.695312,0.5,-0.0939242,-2.14167,-0.0551062,0.117984
0.695312,0.507812,-0.09482,-2.20029,-0.0558033,0.111217
0.695312,0.515625,-0.095662,-2.25909,-0.0566075,0.104209
0.695312,0.523438,-0.0964483,-2.31804,-0.0575242,0.096953
0.695312,0.53125,-0.0971769,-2.37709,-0.0585586,0.0894421
0.695312,0.539062,-0.0978458,-2.4362,-0.0597159,0.0816685
0.695312,0.546875,-0.0984529,-2.49532,-0.0610008,0.0736246
0.695312,0.554688,-0.0989962,-2.55438,-0.062418,0.0653028
0.695312,0.5625,-0.0994733,-2.61333,-0.0639717,0.0566955
0.695312,0.570312,-0.099882,-2.67209,-0.0656661,0.0477947
0.695312,0.578125,-0.10022,-2.73058,-0.0675047,0.0385928
0.695312,0.585938,-0.100485,-2.7887,-0.0694908,0.0290821
0.695312,0.59375,-0.100674,-2.84636,-0.0716271,0.0192546
0.695312,0.601562,-0.100786,-2.90343,-0.0739159,0.00910278
0.695312,0.609375,-0.100817,-2.95978,-0.0763587,-0.00138094
0.695312,0.617188,-0.100764,-3.01527,-0.0789564,-0.0122039
0.695312,0.625,-0.100626,-3.06972,-0.0817091,-0.0233733
0.695312,0.632812,-0.100399,-3.12293,-0.0846159,-0.0348958
0.695312,0.640625,-0.100081,-3.17469,-0.087675,-0.0467777
0.695312,0.648438,-0.0996682,-3.22472,-0.0908831,-0.0590247
0.695312,0.65625,-0.0991585,-3.27275,-0.0942357,-0.0716415
0.695312,0.664062,-0.0985488,-3.31843,-0.0977268,-0.084632
0.695312,0.671875,-0.0978362,-3.36137,-0.101348,-0.0979986
0.695312,0.679688,-0.0970176,-3.40114,-0.105091,-0.111742
0.695312,0.6875,-0.0960902,-3.43721,-0.108941,-0.125862
0.695312,0.695312,-0.095051,-3.469,-0.112885,-0.140354
0.695312,0.703125,-0.0938972,-3.49585,-0.116905,-0.155211
0.695312,0.710938,-0.0926258,-3.51698,-0.120979,-0.170423
0.695312,0.71875,-0.0912343,-3.53152,-0.125083,-0.185976
0.695312,0.726562,-0.08972,-3.53848,-0.129187,-0.201849
0.695312,0.734375,-0.0880804,-3.53673,-0.13326,-0.218015
0.695312,0.742188,-0.0863135,-3.52501,-0.137263,-0.23444
0.695312,0.75,-0.0844173,-3.5019,-0.141153,-0.251081
0.695312,0.757812,-0.0823903,-3.46585,-0.144881,-0.267884
0.695312,0.765625,-0.0802316,-3.41514,-0.148395,-0.284783
0.695312,0.773438,-0.0779406,-3.34789,-0.151633,-0.301699
0.695312,0.78125,-0.0755175,-3.26211,-0.154533,-0.318537
0.695312,0.789062,-0.0729635,-3.15568,-0.157023,-0.335185
0.695312,0.796875,-0.0702803,-3.02642,-0.15903,-0.351512
0.695312,0.804688,-0.0674711,-2.87213,-0.160475,-0.367366
0.695312,0.8125,-0.0645402,-2.69065,-0.16128,-0.382576
0.695312,0.820312,-0.0614933,-2.47995,-0.161364,-0.396944
0.695312,0.828125,-0.0583379,-2.23823,-0.16065,-0.410256
0.695312,0.835938,-0.0550831,-1.96406,-0.159064,-0.422273
0.695312,0.84375,-0.0517399,-1.65646,-0.156542,-0.432738
0.695312,0.851562,-0.0483215,-1.31508,-0.15303,-0.441378
0.695312,0.859375,-0.0448434,-0.940302,-0.14849,-0.447907
0.695312,0.867188,-0.041323,-0.533367,-0.142903,-0.452037
0.695312,0.875,-0.0377803,-0.0964739,-0.136274,-0.453476
0.695312,0.882812,-0.0342374,0.367172,-0.128633,-0.451947
0.695312,0.890625,-0.0307186,0.853353,-0.120042,-0.447187
0.695312,0.898438,-0.0272501,1.35689,-0.110591,-0.438964
0.695312,0.90625,-0.0238598,1.87178,-0.100407,-0.427082
0.695312,0.914062,-0.020577,2.39135,-0.089646,-0.411392
0.695312,0.921875,-0.0174318,2.90858,-0.078495,-0.391797
0.695312,0.929688,-0.0144551,3.41634,-0.0671695,-0.368261
0.695312,0.9375,-0.0116778,3.90784,-0.0559077,-0.340808
0.695312,0.945312,-0.00913003,4.37691,-0.0449659,-0.309522
0.695312,0.953125,-0.00684146,4.81846,-0.0346126,-0.274547
0.695312,0.960938,-0.00484022,5.22876,-0.0251225,-0.236076
0.695312,0.96875,-0.00315278,5.60584,-0.0167702,-0.19434
0.695312,0.976562,-0.00180366,5.94966,-0.0098257,-0.1496
0.695312,0.984375,-0.000815288,6.26237,-0.00455052,-0.102124
0.695312,0.992188,-0.000207966,6.54842,-0.00119536,-0.0521784
0.695312,1,0,6.81461,0,0
0.703125,0,0,2.91079,0,0
0.703125,0.0078125,-8.8831e-05,2.76491,-0.00020036,0.0221654
0.703125,0.015625,-0.000346334,2.61747,-0.000779924,0.0431642
0.703125,0.0234375,-0.000763272,2.46953,-0.00171109,0.0629704
0.703125,0.03125,-0.00133025,2.32209,-0.00296156,0.0815691
0.703125,0.0390625,-0.00203779,2.17602,-0.00449569,0.0989562
0.703125,0.046875,-0.00287644,2.03208,-0.0062758,0.115138
0.703125,0.0546875,-0.00383681,1.89093,-0.00826325,0.130129
0.703125,0.0625,-0.0049097,1.7531,-0.0104195,0.143953
0.703125,0.0703125,-0.00608609,1.61901,-0.012707,0.156642
0.703125,0.078125,-0.00735724,1.489,-0.0150896,0.168233
0.703125,0.0859375,-0.00871472,1.3633,-0.0175334,0.178766
0.703125,0.09375,-0.0101505,1.24206,-0.0200072,0.188289
0.703125,0.101562,-0.0116567,1.12535,-0.0224822,0.19685
0.703125,0.109375,-0.0132262,1.01319,-0.0249329,0.204499
0.703125,0.117188,-0.014852,0.905533,-0.0273364,0.211288
0.703125,0.125,-0.0165276,0.802291,-0.0296732,0.21727
0.703125,0.132812,-0.0182469,0.703342,-0.0319262,0.222495
0.703125,0.140625,-0.0200041,0.608531,-0.0340814,0.227015
0.703125,0.148438,-0.021794,0.51768,-0.0361272,0.230879
0.703125,0.15625,-0.0236116,0.430594,-0.0380546,0.234135
0.703125,0.164062,-0.0254523,0.347063,-0.0398564,0.236827
0.703125,0.171875,-0.027312,0.266872,-0.0415278,0.239001
0.703125,0.179688,-0.0291867,0.189799,-0.0430656,0.240695
0.703125,0.1875,-0.0310729,0.115621,-0.0444682,0.24195
0.703125,0.195312,-0.0329672,0.0441168,-0.0457354,0.2428
0.703125,0.203125,-0.0348666,-0.0249325,-0.0468683,0.243279
0.703125,0.210938,-0.0367684,-0.09174,-0.0478689,0.243417
0.703125,0.21875,-0.03867,-0.156512,-0.0487403,0.243243
0.703125,0.226562,-0.0405691,-0.219449,-0.0494862,0.242781
0.703125,0.234375,-0.0424635,-0.280739,-0.0501112,0.242055
0.703125,0.242188,-0.0443512,-0.340565,-0.05062,0.241085
0.703125,0.25,-0.0462304,-0.399098,-0.0510183,0.239891
0.703125,0.257812,-0.0480995,-0.456499,-0.0513117,0.238488
0.703125,0.265625,-0.0499568,-0.512922,-0.0515064,0.236891
0.703125,0.273438,-0.0518009,-0.568506,-0.0516087,0.235113
0.703125,0.28125,-0.0536305,-0.623385,-0.0516251,0.233164
0.703125,0.289062,-0.0554441,-0.677681,-0.0515623,0.231054
0.703125,0.296875,-0.0572407,-0.731506,-0.0514271,0.22879
0.703125,0.304688,-0.059019,-0.784964,-0.0512262,0.22638
0.703125,0.3125,-0.0607779,-0.838151,-0.0509666,0.223827
0.703125,0.320312,-0.0625163,-0.891152,-0.0506552,0.221136
0.703125,0.328125,-0.0642331,-0.944047,-0.0502988,0.21831
0.703125,0.335938,-0.0659274,-0.996906,-0.0499045,0.21535
0.703125,0.34375,-0.067598,-1.04979,-0.0494792,0.212258
0.703125,0.351562,-0.0692439,-1.10277,-0.0490298,0.209033
0.703125,0.359375,-0.0708641,-1.15587,-0.0485631,0.205675
0.703125,0.367188,-0.0724576,-1.20916,-0.0480861,0.202182
0.703125,0.375,-0.0740232,-1.26267,-0.0476055,0.198553
0.703125,0.382812,-0.0755599,-1.31642,-0.0471282,0.194784
0.703125,0.390625,-0.0770667,-1.37046,-0.046661,0.190872
0.703125,0.398438,-0.0785423,-1.4248,-0.0462106,0.186815
0.703125,0.40625,-0.0799857,-1.47947,-0.0457838,0.182608
0.703125,0.414062,-0.0813956,-1.53447,-0.0453871,0.178246
0.703125,0.421875,-0.0827708,-1.58982,-0.0450273,0.173725
0.703125,0.429688,-0.08411,-1.64553,-0.044711,0.16904
0.703125,0.4375,-0.085412,-1.7016,-0.0444447,0.164185
0.703125,0.445312,-0.0866754,-1.75803,-0.044235,0.159155
0.703125,0.453125,-0.0878988,-1.81481,-0.0440884,0.153944
0.703125,0.460938,-0.0890808,-1.87195,-0.0440112,0.148545
0.703125,0.46875,-0.0902198,-1.92943,-0.04401,0.142953
0.703125,0.476562,-0.0913144,-1.98723,-0.0440911,0.137162
0.703125,0.484375,-0.092363,-2.04536,-0.0442606,0.131163
0.703125,0.492188,-0.0933639,-2.10378,-0.0445249,0.124951
0.703125,0.5,-0.0943154,-2.16247,-0.04489,0.118518
0.703125,0.507812,-0.0952157,-2.22141,-0.0453619,0.111858
0.703125,0.515625,-0.0960631,-2.28058,-0.0459467,0.104963
0.703125,0.523438,-0.0968558,-2.33994,-0.04665,0.0978257
0.703125,0.53125,-0.0975917,-2.39945,-0.0474776,0.0904385
0.703125,0.539062,-0.0982689,-2.45908,-0.0484349,0.0827938
0.703125,0.546875,-0.0988853,-2.51877,-0.0495273,0.0748838
0.703125,0.554688,-0.0994389,-2.57849,-0.05076,0.0667006
0.703125,0.5625,-0.0999275,-2.63817,-0.0521377,0.0582363
0.703125,0.570312,-0.100349,-2.69774,-0.053665,0.0494828
0.703125,0.578125,-0.100701,-2.75714,-0.0553464,0.0404319
0.703125,0.585938,-0.100981,-2.81629,-0.0571856,0.0310755
0.703125,0.59375,-0.101186,-2.87509,-0.0591863,0.0214052
0.703125,0.601562,-0.101315,-2.93343,-0.0613513,0.011413
0.703125,0.609375,-0.101365,-2.99121,-0.0636832,0.00109051
0.703125,0.617188,-0.101332,-3.04828,-0.0661839,-0.00957024
0.703125,0.625,-0.101215,-3.10449,-0.0688543,-0.0205772
0.703125,0.632812,-0.101011,-3.15966,-0.0716949,-0.0319382
0.703125,0.640625,-0.100716,-3.21359,-0.0747047,-0.0436604
0.703125,0.648438,-0.100328,-3.26605,-0.0778821,-0.0557509
0.703125,0.65625,-0.0998449,-3.31676,-0.0812238,-0.0682158
0.703125,0.664062,-0.0992625,-3.36541,-0.0847252,-0.0810606
0.703125,0.671875,-0.0985783,-3.41164,-0.0883801,-0.0942897
0.703125,0.679688,-0.0977892,-3.45505,-0.0921801,-0.107906
0.703125,0.6875,-0.0968923,-3.49514,-0.0961148,-0.121911
0.703125,0.695312,-0.0958844,-3.53136,-0.100171,-0.136304
0.703125,0.703125,-0.0947625,-3.56308,-0.104333,-0.15108
0.703125,0.710938,-0.0935238,-3.58955,-0.108582,-0.166234
0.703125,0.71875,-0.0921651,-3.60994,-0.112895,-0.181754
0.703125,0.726562,-0.0906839,-3.62326,-0.117246,-0.197624
0.703125,0.734375,-0.0890773,-3.62842,-0.121602,-0.213821
0.703125,0.742188,-0.0873429,-3.62416,-0.125928,-0.230318
0.703125,0.75,-0.0854785,-3.60905,-0.130183,-0.247075
0.703125,0.757812,-0.0834823,-3.58151,-0.134319,-0.264045
0.703125,0.765625,-0.0813528,-3.53978,-0.138283,-0.281168
0.703125,0.773438,-0.0790891,-3.48191,-0.142017,-0.29837
0.703125,0.78125,-0.0766908,-3.40579,-0.145454,-0.315562
0.703125,0.789062,-0.0741584,-3.30916,-0.148525,-0.332637
0.703125,0.796875,-0.0714933,-3.18966,-0.151151,-0.349468
0.703125,0.804688,-0.068698,-3.04483,-0.153253,-0.365908
0.703125,0.8125,-0.065776,-2.87224,-0.154745,-0.381785
0.703125,0.820312,-0.0627326,-2.66951,-0.155542,-0.396904
0.703125,0.828125,-0.0595744,-2.43447,-0.155558,-0.411046
0.703125,0.835938,-0.05631,-2.16524,-0.154711,-0.423967
0.703125,0.84375,-0.0529499,-1.86042,-0.152925,-0.4354
0.703125,0.851562,-0.0495069,-1.51919,-0.150136,-0.44506
0.703125,0.859375,-0.0459959,-1.14148,-0.146294,-0.452644
0.703125,0.867188,-0.0424343,-0.728141,-0.141365,-0.457841
0.703125,0.875,-0.0388421,-0.281033,-0.135344,-0.460337
0.703125,0.882812,-0.0352415,0.196873,-0.128248,-0.459823
0.703125,0.890625,-0.0316574,0.701465,-0.120127,-0.456006
0.703125,0.898438,-0.0281164,1.22752,-0.111066,-0.448621
